Source_ID,Site_ID,sampledate,Q_cfs,SRP_mgL,SRP_lbday
USGS,USGS 5427850,10/13/2009,80.5,25.3,
USGS,USGS 5427850,10/14/2009,89.8,27,
USGS,USGS 5427850,10/15/2009,78.5,24.2,
USGS,USGS 5427850,10/16/2009,74.9,23.9,
USGS,USGS 5427850,10/17/2009,79.5,26.3,
USGS,USGS 5427850,10/18/2009,53,18.2,
USGS,USGS 5427850,10/19/2009,104,37,
USGS,USGS 5427850,10/20/2009,86.4,31.7,
USGS,USGS 5427850,10/21/2009,52.8,20,
USGS,USGS 5427850,10/22/2009,149,58.5,
USGS,USGS 5427850,10/23/2009,112,45.7,
USGS,USGS 5427850,10/24/2009,177,75,
USGS,USGS 5427850,10/25/2009,134,58.8,
USGS,USGS 5427850,10/26/2009,105,47.4,
USGS,USGS 5427850,10/27/2009,111,52.1,
USGS,USGS 5427850,10/28/2009,93.9,45.8,
USGS,USGS 5427850,10/29/2009,93.6,47.3,
USGS,USGS 5427850,10/30/2009,80.1,41.9,
USGS,USGS 5427850,10/31/2009,287,155,
USGS,USGS 5427850,11/1/2009,123,66.9,
USGS,USGS 5427850,11/2/2009,116,66.9,
USGS,USGS 5427850,11/3/2009,89.3,52.1,
USGS,USGS 5427850,11/4/2009,103,60.9,
USGS,USGS 5427850,11/5/2009,97.1,57.7,
USGS,USGS 5427850,11/6/2009,68.2,40,
USGS,USGS 5427850,11/7/2009,121,64.9,
USGS,USGS 5427850,11/8/2009,78.3,38.1,
USGS,USGS 5427850,11/9/2009,108,47.5,
USGS,USGS 5427850,11/10/2009,94.7,37.9,
USGS,USGS 5427850,11/11/2009,91.4,34.9,
USGS,USGS 5427850,11/12/2009,82.1,29.9,
USGS,USGS 5427850,11/13/2009,97.1,34.1,
USGS,USGS 5427850,11/14/2009,112,38.3,
USGS,USGS 5427850,11/15/2009,95.3,31.9,
USGS,USGS 5427850,11/16/2009,102,33.4,
USGS,USGS 5427850,11/17/2009,92.8,29.7,
USGS,USGS 5427850,11/18/2009,79.2,24.7,
USGS,USGS 5427850,11/19/2009,84.3,25.5,
USGS,USGS 5427850,11/20/2009,96,28,
USGS,USGS 5427850,11/21/2009,92.9,26.2,
USGS,USGS 5427850,11/22/2009,90.4,24.6,
USGS,USGS 5427850,11/23/2009,90.1,23.7,
USGS,USGS 5427850,11/24/2009,95.3,24.3,
USGS,USGS 5427850,11/25/2009,94.5,23.2,
USGS,USGS 5427850,11/26/2009,143,34.1,
USGS,USGS 5427850,11/27/2009,126,29.3,
USGS,USGS 5427850,11/28/2009,113,26.2,
USGS,USGS 5427850,11/29/2009,105,24.4,
USGS,USGS 5427850,11/30/2009,66.5,15.4,
USGS,USGS 5427850,12/1/2009,108,25.2,
USGS,USGS 5427850,12/2/2009,112,26.1,
USGS,USGS 5427850,12/3/2009,75.5,17.6,
USGS,USGS 5427850,12/4/2009,73,17.2,
USGS,USGS 5427850,12/5/2009,94.5,22.4,
USGS,USGS 5427850,12/6/2009,90.3,21.5,
USGS,USGS 5427850,12/7/2009,81,19.4,
USGS,USGS 5427850,12/8/2009,86.5,20.9,
USGS,USGS 5427850,12/9/2009,70.8,17.2,
USGS,USGS 5427850,12/10/2009,88.1,21.6,
USGS,USGS 5427850,12/11/2009,79.2,19.5,
USGS,USGS 5427850,12/12/2009,74.9,18.6,
USGS,USGS 5427850,12/13/2009,82.1,20.5,
USGS,USGS 5427850,12/14/2009,82,20.6,
USGS,USGS 5427850,12/15/2009,73.9,18.7,
USGS,USGS 5427850,12/16/2009,67.2,17.2,
USGS,USGS 5427850,12/17/2009,76.8,19.7,
USGS,USGS 5427850,12/18/2009,77.2,20,
USGS,USGS 5427850,12/19/2009,77.7,20.2,
USGS,USGS 5427850,12/20/2009,75,19.7,
USGS,USGS 5427850,12/21/2009,76.5,20.2,
USGS,USGS 5427850,12/22/2009,79.6,21.2,
USGS,USGS 5427850,12/23/2009,82.2,22,
USGS,USGS 5427850,12/24/2009,86,23.4,
USGS,USGS 5427850,12/25/2009,139,42,
USGS,USGS 5427850,12/26/2009,208,69.7,
USGS,USGS 5427850,12/27/2009,172,55.1,
USGS,USGS 5427850,12/28/2009,133,39,
USGS,USGS 5427850,12/29/2009,101,28.5,
USGS,USGS 5427850,12/30/2009,100,28,
USGS,USGS 5427850,12/31/2009,98,27.4,
USGS,USGS 5427850,1/1/2010,96,26.8,
USGS,USGS 5427850,1/2/2010,94,26.2,
USGS,USGS 5427850,1/3/2010,90,25,
USGS,USGS 5427850,1/4/2010,88,24.4,
USGS,USGS 5427850,1/5/2010,86.2,23.9,
USGS,USGS 5427850,1/6/2010,83.6,23.1,
USGS,USGS 5427850,1/7/2010,87.5,24.2,
USGS,USGS 5427850,1/8/2010,92.5,25.5,
USGS,USGS 5427850,1/9/2010,89.7,24.7,
USGS,USGS 5427850,1/10/2010,86.4,23.7,
USGS,USGS 5427850,1/11/2010,90,24.7,
USGS,USGS 5427850,1/12/2010,88,24.1,
USGS,USGS 5427850,1/13/2010,86,23.5,
USGS,USGS 5427850,1/14/2010,84,22.9,
USGS,USGS 5427850,1/15/2010,88,24,
USGS,USGS 5427850,1/16/2010,92,25,
USGS,USGS 5427850,1/17/2010,90,24.5,
USGS,USGS 5427850,1/18/2010,86,23.3,
USGS,USGS 5427850,1/19/2010,90,24.4,
USGS,USGS 5427850,1/20/2010,90,24.3,
USGS,USGS 5427850,1/21/2010,88,23.8,
USGS,USGS 5427850,1/22/2010,82.1,22.2,
USGS,USGS 5427850,1/23/2010,84.7,22.9,
USGS,USGS 5427850,1/24/2010,96,26,
USGS,USGS 5427850,1/25/2010,92,25,
USGS,USGS 5427850,1/26/2010,90,24.4,
USGS,USGS 5427850,1/27/2010,90,24.5,
USGS,USGS 5427850,1/28/2010,88,24,
USGS,USGS 5427850,1/29/2010,87.4,23.8,
USGS,USGS 5427850,1/30/2010,84.6,23.1,
USGS,USGS 5427850,1/31/2010,83.3,22.8,
USGS,USGS 5427850,2/1/2010,81.2,22.2,
USGS,USGS 5427850,2/2/2010,82.8,22.7,
USGS,USGS 5427850,2/3/2010,87.1,23.9,
USGS,USGS 5427850,2/4/2010,84.3,23.1,
USGS,USGS 5427850,2/5/2010,86.9,23.9,
USGS,USGS 5427850,2/6/2010,84.4,23.2,
USGS,USGS 5427850,2/7/2010,82.3,22.6,
USGS,USGS 5427850,2/8/2010,83.7,23,
USGS,USGS 5427850,2/9/2010,85.5,23.6,
USGS,USGS 5427850,2/10/2010,80.4,22.2,
USGS,USGS 5427850,2/11/2010,80.7,22.3,
USGS,USGS 5427850,2/12/2010,78.7,21.8,
USGS,USGS 5427850,2/13/2010,80.6,22.3,
USGS,USGS 5427850,2/14/2010,82.4,22.9,
USGS,USGS 5427850,2/15/2010,85.2,23.7,
USGS,USGS 5427850,2/16/2010,83,23.1,
USGS,USGS 5427850,2/17/2010,79.2,22,
USGS,USGS 5427850,2/18/2010,77.4,21.6,
USGS,USGS 5427850,2/19/2010,74.6,20.8,
USGS,USGS 5427850,2/20/2010,74,20.7,
USGS,USGS 5427850,2/21/2010,75.7,21.2,
USGS,USGS 5427850,2/22/2010,74.8,20.9,
USGS,USGS 5427850,2/23/2010,76,21.3,
USGS,USGS 5427850,2/24/2010,76.3,21.4,
USGS,USGS 5427850,2/25/2010,69.3,19.5,
USGS,USGS 5427850,2/26/2010,72.4,20.6,
USGS,USGS 5427850,2/27/2010,74,21.3,
USGS,USGS 5427850,2/28/2010,73.5,21.4,
USGS,USGS 5427850,3/1/2010,71.8,21.1,
USGS,USGS 5427850,3/2/2010,72,21.4,
USGS,USGS 5427850,3/3/2010,69.4,20.8,
USGS,USGS 5427850,3/4/2010,70.2,21.3,
USGS,USGS 5427850,3/5/2010,70.6,21.7,
USGS,USGS 5427850,3/6/2010,71.4,22.1,
USGS,USGS 5427850,3/7/2010,75.2,24,
USGS,USGS 5427850,3/8/2010,79.5,28.3,
USGS,USGS 5427850,3/9/2010,100,40,
USGS,USGS 5427850,3/10/2010,161,81.5,
USGS,USGS 5427850,3/11/2010,261,237,
Not Listed,WIDNR 133040,3/11/2010,,0.089,
USGS,USGS 5427850,3/12/2010,322,371,
Not Listed,WIDNR 133040,3/12/2010,,0.086,
USGS,USGS 5427850,3/13/2010,332,409,
USGS,USGS 5427850,3/14/2010,247,236,
USGS,USGS 5427850,3/15/2010,167,143,
USGS,USGS 5427850,3/16/2010,131,99.5,
Not Listed,WIDNR 133040,3/16/2010,,0.046,
USGS,USGS 5427850,3/17/2010,113,85.5,
USGS,USGS 5427850,3/18/2010,99.3,74.8,
USGS,USGS 5427850,3/19/2010,112,74.9,
USGS,USGS 5427850,3/20/2010,95.9,50,
USGS,USGS 5427850,3/21/2010,96.7,41.4,
USGS,USGS 5427850,3/22/2010,93.2,38.7,
USGS,USGS 5427850,3/23/2010,88.5,36.4,
USGS,USGS 5427850,3/24/2010,86.8,36,
USGS,USGS 5427850,3/25/2010,95.1,39.8,
USGS,USGS 5427850,3/26/2010,67.6,28.6,
USGS,USGS 5427850,3/27/2010,90.9,38.9,
USGS,USGS 5427850,3/28/2010,83.2,34.9,
USGS,USGS 5427850,3/29/2010,74.4,24.9,
USGS,USGS 5427850,3/30/2010,52.6,18.8,
USGS,USGS 5427850,3/31/2010,107,42.5,
USGS,USGS 5427850,4/1/2010,65.9,29,
USGS,USGS 5427850,4/2/2010,67.3,33.2,
USGS,USGS 5427850,4/3/2010,85.9,46.2,
USGS,USGS 5427850,4/4/2010,90.8,53.1,
USGS,USGS 5427850,4/5/2010,87.7,72.5,
USGS,USGS 5427850,4/6/2010,138,145,
USGS,USGS 5427850,4/7/2010,187,136,
USGS,USGS 5427850,4/8/2010,205,126,
USGS,USGS 5427850,4/9/2010,181,109,
USGS,USGS 5427850,4/10/2010,123,78.9,
USGS,USGS 5427850,4/11/2010,108,74.1,
USGS,USGS 5427850,4/12/2010,102,75.8,
USGS,USGS 5427850,4/13/2010,96.3,74.9,
USGS,USGS 5427850,4/14/2010,82.8,61.8,
USGS,USGS 5427850,4/15/2010,76.3,54.3,
USGS,USGS 5427850,4/16/2010,116,80.3,
USGS,USGS 5427850,4/17/2010,87.5,58.8,
USGS,USGS 5427850,4/18/2010,86.6,56.6,
USGS,USGS 5427850,4/19/2010,86.8,55.6,
USGS,USGS 5427850,4/20/2010,84.8,55.2,
USGS,USGS 5427850,4/21/2010,92,61.1,
USGS,USGS 5427850,4/22/2010,79.3,53.8,
USGS,USGS 5427850,4/23/2010,84.9,58.8,
USGS,USGS 5427850,4/24/2010,106,75,
USGS,USGS 5427850,4/25/2010,93.3,63.5,
USGS,USGS 5427850,4/26/2010,95.1,58.6,
USGS,USGS 5427850,4/27/2010,82.5,47.8,
USGS,USGS 5427850,4/28/2010,80.5,49.2,
USGS,USGS 5427850,4/29/2010,60.8,39.4,
USGS,USGS 5427850,4/30/2010,83,55.9,
Not Listed,WIDNR 133040,4/30/2010,,0,
USGS,USGS 5427850,5/1/2010,92.4,64.6,
USGS,USGS 5427850,5/2/2010,85.3,61,
USGS,USGS 5427850,5/3/2010,94.6,69.7,
USGS,USGS 5427850,5/4/2010,55.2,41.7,
USGS,USGS 5427850,5/5/2010,91.7,71.1,
USGS,USGS 5427850,5/6/2010,106,82,
USGS,USGS 5427850,5/7/2010,71.8,53.9,
USGS,USGS 5427850,5/8/2010,92.9,67.7,
USGS,USGS 5427850,5/9/2010,82.7,58.6,
USGS,USGS 5427850,5/10/2010,89,61.2,
USGS,USGS 5427850,5/11/2010,89.3,57.3,
USGS,USGS 5427850,5/12/2010,109,57.7,
USGS,USGS 5427850,5/13/2010,171,77.6,
USGS,USGS 5427850,5/14/2010,222,110,
USGS,USGS 5427850,5/15/2010,134,74.8,
USGS,USGS 5427850,5/16/2010,101,61.9,
USGS,USGS 5427850,5/17/2010,92.2,61.6,
USGS,USGS 5427850,5/18/2010,92.2,66.5,
USGS,USGS 5427850,5/19/2010,91.6,64.5,
USGS,USGS 5427850,5/20/2010,83.1,56.7,
USGS,USGS 5427850,5/21/2010,98,64.8,
USGS,USGS 5427850,5/22/2010,85.5,54.7,
USGS,USGS 5427850,5/23/2010,88.8,55,
USGS,USGS 5427850,5/24/2010,86.6,52,
USGS,USGS 5427850,5/25/2010,90.3,52.4,
USGS,USGS 5427850,5/26/2010,160,90.7,
USGS,USGS 5427850,5/27/2010,99.4,57.3,
USGS,USGS 5427850,5/28/2010,87.7,52.4,
USGS,USGS 5427850,5/29/2010,81.9,50.6,
USGS,USGS 5427850,5/30/2010,77.5,49.5,
USGS,USGS 5427850,5/31/2010,84.5,55.6,
USGS,USGS 5427850,6/1/2010,71.5,48.7,
USGS,USGS 5427850,6/2/2010,94.3,66.5,
USGS,USGS 5427850,6/3/2010,119,85.4,
USGS,USGS 5427850,6/4/2010,92.4,63.5,
USGS,USGS 5427850,6/5/2010,125,82.5,
USGS,USGS 5427850,6/6/2010,174,107,
USGS,USGS 5427850,6/7/2010,142,84.6,
USGS,USGS 5427850,6/8/2010,126,77.4,
USGS,USGS 5427850,6/9/2010,142,90.4,
USGS,USGS 5427850,6/10/2010,121,79.1,
USGS,USGS 5427850,6/11/2010,87.8,58.6,
USGS,USGS 5427850,6/12/2010,107,72.3,
USGS,USGS 5427850,6/13/2010,86.4,59.6,
USGS,USGS 5427850,6/14/2010,90.5,63.5,
USGS,USGS 5427850,6/15/2010,90.2,64.4,
USGS,USGS 5427850,6/16/2010,134,96.2,
Not Listed,WIDNR 133040,6/16/2010,,0,
USGS,USGS 5427850,6/17/2010,101,70.5,
USGS,USGS 5427850,6/18/2010,84.1,56.6,
USGS,USGS 5427850,6/19/2010,122,79.1,
USGS,USGS 5427850,6/20/2010,90.1,53,
USGS,USGS 5427850,6/21/2010,71,36.9,
USGS,USGS 5427850,6/22/2010,183,82.5,
USGS,USGS 5427850,6/23/2010,302,192,
USGS,USGS 5427850,6/24/2010,471,471,
Not Listed,WIDNR 133040,6/24/2010,,0.009,
Not Listed,WIDNR 133040,6/24/2010,,0.018,
USGS,USGS 5427850,6/25/2010,245,307,
USGS,USGS 5427850,6/26/2010,192,243,
USGS,USGS 5427850,6/27/2010,160,197,
USGS,USGS 5427850,6/28/2010,202,241,
USGS,USGS 5427850,6/29/2010,149,173,
USGS,USGS 5427850,6/30/2010,117,132,
USGS,USGS 5427850,7/1/2010,101,110,
USGS,USGS 5427850,7/2/2010,94.1,99.8,
USGS,USGS 5427850,7/3/2010,101,105,
USGS,USGS 5427850,7/4/2010,72.8,72.8,
USGS,USGS 5427850,7/5/2010,122,119,
USGS,USGS 5427850,7/6/2010,111,104,
Not Listed,WIDNR 133040,7/6/2010,,0.004,
Not Listed,WIDNR 133040,7/6/2010,,0.004,
USGS,USGS 5427850,7/7/2010,102,93.4,
USGS,USGS 5427850,7/8/2010,127,117,
USGS,USGS 5427850,7/9/2010,105,97.7,
USGS,USGS 5427850,7/10/2010,96.8,90.4,
USGS,USGS 5427850,7/11/2010,96.7,89.8,
USGS,USGS 5427850,7/12/2010,98.7,87.3,
USGS,USGS 5427850,7/13/2010,93.2,77.7,
USGS,USGS 5427850,7/14/2010,83,64.8,
USGS,USGS 5427850,7/15/2010,219,162,
USGS,USGS 5427850,7/16/2010,342,255,
USGS,USGS 5427850,7/17/2010,244,216,
USGS,USGS 5427850,7/18/2010,129,141,
USGS,USGS 5427850,7/19/2010,116,142,
Not Listed,WIDNR 133040,7/19/2010,,0.009,
Not Listed,WIDNR 133040,7/19/2010,,0.004,
USGS,USGS 5427850,7/20/2010,114,145,
USGS,USGS 5427850,7/21/2010,101,135,
USGS,USGS 5427850,7/22/2010,175,248,
USGS,USGS 5427850,7/23/2010,737,1090,
USGS,USGS 5427850,7/24/2010,826,1280,
USGS,USGS 5427850,7/25/2010,541,843,
USGS,USGS 5427850,7/26/2010,224,334,
USGS,USGS 5427850,7/27/2010,136,195,
USGS,USGS 5427850,7/28/2010,171,234,
USGS,USGS 5427850,7/29/2010,134,176,
USGS,USGS 5427850,7/30/2010,129,162,
USGS,USGS 5427850,7/31/2010,124,151,
USGS,USGS 5427850,8/1/2010,112,130,
USGS,USGS 5427850,8/2/2010,110,124,
USGS,USGS 5427850,8/3/2010,113,124,
USGS,USGS 5427850,8/4/2010,108,115,
USGS,USGS 5427850,8/5/2010,106,108,
USGS,USGS 5427850,8/6/2010,103,103,
USGS,USGS 5427850,8/7/2010,85,81.9,
USGS,USGS 5427850,8/8/2010,118,110,
USGS,USGS 5427850,8/9/2010,163,147,
USGS,USGS 5427850,8/10/2010,171,151,
USGS,USGS 5427850,8/11/2010,122,97.1,
Not Listed,WIDNR 133040,8/11/2010,,0.012,
Not Listed,WIDNR 133040,8/11/2010,,0.015,
USGS,USGS 5427850,8/12/2010,102,75.5,
USGS,USGS 5427850,8/13/2010,112,79.5,
USGS,USGS 5427850,8/14/2010,170,118,
USGS,USGS 5427850,8/15/2010,147,98.7,
USGS,USGS 5427850,8/16/2010,134,87,
USGS,USGS 5427850,8/17/2010,119,74.9,
USGS,USGS 5427850,8/18/2010,108,66,
USGS,USGS 5427850,8/19/2010,110,65.3,
USGS,USGS 5427850,8/20/2010,107,61.3,
USGS,USGS 5427850,8/21/2010,116,64.4,
USGS,USGS 5427850,8/22/2010,106,57.4,
USGS,USGS 5427850,8/23/2010,99.2,51.9,
USGS,USGS 5427850,8/24/2010,104,55.7,
USGS,USGS 5427850,8/25/2010,107,52.7,
USGS,USGS 5427850,8/26/2010,93.8,44.7,
USGS,USGS 5427850,8/27/2010,91.4,42.1,
USGS,USGS 5427850,8/28/2010,103,46.7,
USGS,USGS 5427850,8/29/2010,91.8,42.2,
USGS,USGS 5427850,8/30/2010,85.2,40.1,
USGS,USGS 5427850,8/31/2010,115,55.3,
USGS,USGS 5427850,9/1/2010,152,75,
USGS,USGS 5427850,9/2/2010,130,65.7,
USGS,USGS 5427850,9/3/2010,167,86.1,
USGS,USGS 5427850,9/4/2010,166,86.7,
USGS,USGS 5427850,9/5/2010,126,65.2,
USGS,USGS 5427850,9/6/2010,97.7,50.4,
USGS,USGS 5427850,9/7/2010,132,67.6,
USGS,USGS 5427850,9/8/2010,131,66.9,
USGS,USGS 5427850,9/9/2010,106,53.8,
USGS,USGS 5427850,9/10/2010,102,51.2,
USGS,USGS 5427850,9/11/2010,98.7,49.2,
USGS,USGS 5427850,9/12/2010,102,50.6,
USGS,USGS 5427850,9/13/2010,99.6,49,
USGS,USGS 5427850,9/14/2010,97.2,47.5,
USGS,USGS 5427850,9/15/2010,93.1,42.6,
Not Listed,WIDNR 133040,9/15/2010,,0,
Not Listed,WIDNR 133040,9/15/2010,,0,
USGS,USGS 5427850,9/16/2010,94.7,41.4,
USGS,USGS 5427850,9/17/2010,92,40.2,
USGS,USGS 5427850,9/18/2010,90.9,39.8,
USGS,USGS 5427850,9/19/2010,98.3,43,
USGS,USGS 5427850,9/20/2010,89.4,39.1,
USGS,USGS 5427850,9/21/2010,97.2,42.5,
USGS,USGS 5427850,9/22/2010,89.7,39.3,
USGS,USGS 5427850,9/23/2010,34.9,15.3,
USGS,USGS 5427850,9/24/2010,137,59.9,
USGS,USGS 5427850,9/25/2010,112,48.9,
USGS,USGS 5427850,9/26/2010,93.5,40.9,
USGS,USGS 5427850,9/27/2010,95.9,41.9,
USGS,USGS 5427850,9/28/2010,98.2,42.9,
USGS,USGS 5427850,9/29/2010,93.8,41,
USGS,USGS 5427850,9/30/2010,98.7,43,
USGS,USGS 5427850,10/1/2010,107,0.001,0.37
USGS,USGS 5427850,10/2/2010,92.3,0.001,0.5
USGS,USGS 5427850,10/3/2010,90,0.001,0.49
USGS,USGS 5427850,10/4/2010,94.4,0.001,0.51
USGS,USGS 5427850,10/5/2010,94.9,0.001,0.51
USGS,USGS 5427850,10/6/2010,96.5,0.001,0.52
USGS,USGS 5427850,10/7/2010,93.1,0.001,0.5
USGS,USGS 5427850,10/8/2010,88.6,0.001,0.48
USGS,USGS 5427850,10/9/2010,89.7,0.001,0.48
USGS,USGS 5427850,10/10/2010,85.9,0.001,0.46
USGS,USGS 5427850,10/11/2010,89.8,0.001,0.49
USGS,USGS 5427850,10/12/2010,90.8,0.00101,0.5
USGS,USGS 5427850,10/13/2010,86.5,0.00107,0.5
USGS,USGS 5427850,10/14/2010,89.6,0.00115,0.56
USGS,USGS 5427850,10/15/2010,87.2,0.00124,0.58
USGS,USGS 5427850,10/16/2010,84.4,0.00133,0.61
USGS,USGS 5427850,10/17/2010,93.2,0.00143,0.72
USGS,USGS 5427850,10/18/2010,86.9,0.00154,0.72
USGS,USGS 5427850,10/19/2010,84.8,0.00165,0.76
USGS,USGS 5427850,10/20/2010,89.9,0.00178,0.87
USGS,USGS 5427850,10/21/2010,85.4,0.00191,0.88
USGS,USGS 5427850,10/22/2010,66.1,0.00205,0.74
USGS,USGS 5427850,10/23/2010,81.6,0.00221,0.98
USGS,USGS 5427850,10/24/2010,122,0.00237,1.58
USGS,USGS 5427850,10/25/2010,120,0.00255,1.64
USGS,USGS 5427850,10/26/2010,4.71,0.00274,0.09
USGS,USGS 5427850,10/27/2010,174,0.00736,11.2
USGS,USGS 5427850,10/28/2010,203,0.0154,22.6
USGS,USGS 5427850,10/29/2010,74.1,0.00421,1.67
USGS,USGS 5427850,10/30/2010,120,0.00449,2.9
USGS,USGS 5427850,10/31/2010,83.3,0.00479,2.16
USGS,USGS 5427850,11/1/2010,83.1,0.00511,2.29
USGS,USGS 5427850,11/2/2010,72.5,0.00545,2.13
USGS,USGS 5427850,11/3/2010,88,0.00581,2.78
USGS,USGS 5427850,11/4/2010,94.3,0.00617,3.15
USGS,USGS 5427850,11/5/2010,71.1,0.00652,2.51
USGS,USGS 5427850,11/6/2010,54.4,0.0069,2.03
USGS,USGS 5427850,11/7/2010,107,0.00729,4.22
USGS,USGS 5427850,11/8/2010,81.1,0.00771,3.38
USGS,USGS 5427850,11/9/2010,78.4,0.00815,3.45
USGS,USGS 5427850,11/10/2010,70.8,0.00861,3.29
USGS,USGS 5427850,11/11/2010,84.8,0.0091,4.17
USGS,USGS 5427850,11/12/2010,101,0.00962,5.23
USGS,USGS 5427850,11/13/2010,-3.38,0.0101,-0.2
USGS,USGS 5427850,11/14/2010,133,0.0104,7.43
USGS,USGS 5427850,11/15/2010,96.4,0.0106,5.54
USGS,USGS 5427850,11/16/2010,90.7,0.0109,5.35
USGS,USGS 5427850,11/17/2010,83.1,0.0112,5.04
USGS,USGS 5427850,11/18/2010,76.4,0.0115,4.75
USGS,USGS 5427850,11/19/2010,75.6,0.0118,4.87
USGS,USGS 5427850,11/20/2010,100,0.0122,6.55
USGS,USGS 5427850,11/21/2010,57.1,0.0125,3.85
USGS,USGS 5427850,11/22/2010,73.4,0.0128,5.07
USGS,USGS 5427850,11/23/2010,108,0.0132,7.68
USGS,USGS 5427850,11/24/2010,76.1,0.0135,5.55
USGS,USGS 5427850,11/25/2010,72.3,0.0139,5.42
USGS,USGS 5427850,11/26/2010,111,0.0143,8.52
USGS,USGS 5427850,11/27/2010,83.3,0.0146,6.59
USGS,USGS 5427850,11/28/2010,66.5,0.015,5.4
USGS,USGS 5427850,11/29/2010,84.1,0.0155,7.02
USGS,USGS 5427850,11/30/2010,73.9,0.0159,6.35
USGS,USGS 5427850,12/1/2010,97.3,0.016,8.4
USGS,USGS 5427850,12/2/2010,78.9,0.016,6.79
USGS,USGS 5427850,12/3/2010,73.9,0.0159,6.35
USGS,USGS 5427850,12/4/2010,76.5,0.0159,6.56
USGS,USGS 5427850,12/5/2010,74.2,0.0158,6.35
USGS,USGS 5427850,12/6/2010,66.3,0.0158,5.66
USGS,USGS 5427850,12/7/2010,64.4,0.0158,5.48
USGS,USGS 5427850,12/8/2010,69.3,0.0157,5.89
USGS,USGS 5427850,12/9/2010,63.1,0.0157,5.35
USGS,USGS 5427850,12/10/2010,72.7,0.0157,6.15
USGS,USGS 5427850,12/11/2010,79,0.0156,6.67
USGS,USGS 5427850,12/12/2010,61.8,0.0156,5.21
USGS,USGS 5427850,12/13/2010,61,0.0156,5.13
USGS,USGS 5427850,12/14/2010,76.6,0.0155,6.42
USGS,USGS 5427850,12/15/2010,73.2,0.0155,6.12
USGS,USGS 5427850,12/16/2010,73.5,0.0154,6.14
USGS,USGS 5427850,12/17/2010,73,0.0154,6.08
USGS,USGS 5427850,12/18/2010,73,0.0154,6.07
USGS,USGS 5427850,12/19/2010,72.7,0.0154,6.03
USGS,USGS 5427850,12/20/2010,71.4,0.0153,5.9
USGS,USGS 5427850,12/21/2010,74.7,0.0153,6.16
USGS,USGS 5427850,12/22/2010,79.7,0.0152,6.57
USGS,USGS 5427850,12/23/2010,78.3,0.0152,6.44
USGS,USGS 5427850,12/24/2010,80.1,0.0152,6.57
USGS,USGS 5427850,12/25/2010,81.1,0.0151,6.64
USGS,USGS 5427850,12/26/2010,79.5,0.0151,6.49
USGS,USGS 5427850,12/27/2010,75.9,0.0151,6.18
USGS,USGS 5427850,12/28/2010,76.7,0.015,6.24
USGS,USGS 5427850,12/29/2010,78.3,0.0151,6.4
USGS,USGS 5427850,12/30/2010,87.1,0.0214,10.2
USGS,USGS 5427850,12/31/2010,129,0.0361,25.6
USGS,USGS 5427850,1/1/2011,150,0.0562,45.5
USGS,USGS 5427850,1/2/2011,122,0.052,34.2
USGS,USGS 5427850,1/3/2011,105,0.0423,24.1
USGS,USGS 5427850,1/4/2011,87.6,0.0344,16.3
USGS,USGS 5427850,1/5/2011,75.8,0.0287,11.8
USGS,USGS 5427850,1/6/2011,80.7,0.028,12.2
USGS,USGS 5427850,1/7/2011,73.6,0.028,11.1
USGS,USGS 5427850,1/8/2011,65.9,0.028,9.97
USGS,USGS 5427850,1/9/2011,71.1,0.028,10.8
USGS,USGS 5427850,1/10/2011,70.1,0.028,10.6
USGS,USGS 5427850,1/11/2011,71.7,0.028,10.8
USGS,USGS 5427850,1/12/2011,74.6,0.028,11.3
USGS,USGS 5427850,1/13/2011,73.2,0.028,11.1
USGS,USGS 5427850,1/14/2011,73.3,0.028,11.1
USGS,USGS 5427850,1/15/2011,72.6,0.028,11
USGS,USGS 5427850,1/16/2011,66.3,0.028,10
USGS,USGS 5427850,1/17/2011,70.4,0.028,10.6
USGS,USGS 5427850,1/18/2011,81.2,0.028,12.3
USGS,USGS 5427850,1/19/2011,76.7,0.028,11.6
USGS,USGS 5427850,1/20/2011,69.8,0.028,10.6
USGS,USGS 5427850,1/21/2011,70,0.028,10.6
USGS,USGS 5427850,1/22/2011,78.2,0.028,11.8
USGS,USGS 5427850,1/23/2011,75.3,0.028,11.4
USGS,USGS 5427850,1/24/2011,77.2,0.028,11.7
USGS,USGS 5427850,1/25/2011,81.2,0.028,12.3
USGS,USGS 5427850,1/26/2011,80.3,0.028,12.1
USGS,USGS 5427850,1/27/2011,81.1,0.028,12.3
USGS,USGS 5427850,1/28/2011,81,0.028,12.3
USGS,USGS 5427850,1/29/2011,84,0.028,12.7
USGS,USGS 5427850,1/30/2011,81.8,0.028,12.4
USGS,USGS 5427850,1/31/2011,73.7,0.028,11.1
Not Listed,WIDNR 133040,1/31/2011,,0.028,
USGS,USGS 5427850,2/1/2011,59.9,0.028,9.06
USGS,USGS 5427850,2/2/2011,54.8,0.028,8.28
USGS,USGS 5427850,2/3/2011,79.7,0.028,12
USGS,USGS 5427850,2/4/2011,91.2,0.028,13.8
USGS,USGS 5427850,2/5/2011,92.9,0.028,14
USGS,USGS 5427850,2/6/2011,92.8,0.028,14
USGS,USGS 5427850,2/7/2011,92.2,0.028,13.9
USGS,USGS 5427850,2/8/2011,87.5,0.028,13.2
USGS,USGS 5427850,2/9/2011,81.6,0.028,12.3
USGS,USGS 5427850,2/10/2011,83.7,0.028,12.7
